id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00050_c0	FMN_c0	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061	cpd00050
cpd00024_c0	2-Oxoglutarate_c0	C5H4O5	-2	KPGXRSRHYNQIFN-UHFFFAOYSA-L	O=C([O-])CCC(=O)C(=O)[O-]	-188.9	C00026	cpd00024
cpd00807_c0	L-histidinol-phosphate_c0	C6H11N3O4P	-1	CWNDERHTHMWBSI-YFKPBYRVSA-M	NC(COP(=O)([O-])O)Cc1cnc[nH]1	-214.91	C01100	cpd00807
cpd00930_c0	imidazole acetol-phosphate_c0	C6H7N2O5P	-2	YCFFMSOLUMRAMD-UHFFFAOYSA-L	O=C(COP(=O)([O-])[O-])Cc1cnc[nH]1	-242.14	C01267	cpd00930
cpd00118_c0	Putrescine_c0	C4H14N2	2	KIDHWZJUCRJVML-UHFFFAOYSA-P	[NH3+]CCCC[NH3+]	-6.02	C00134	cpd00118
cpd00264_c0	Spermidine_c0	C7H22N3	3	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCC[NH3+]	4.79	C00315	cpd00264
cpd00726_c0	1,3-Propanediamine_c0	C3H12N2	2	XFNJVJPLKCPIBV-UHFFFAOYSA-P	[NH3+]CCC[NH3+]	-7.64	C00986	cpd00726
cpd03802_c0	Homospermidine_c0	C8H24N3	3	UODZHRGDSPLRMD-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCCC[NH3+]	6.41	C06366	cpd03802
cpd00808_c0	L-ribulose-5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-CRCLSJGQSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C01101	cpd00808
cpd00198_c0	D-Xylulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-RFZPGFLSSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00231	cpd00198
cpd00006_c0	NADP_c0	C21H25N7O17P3	-3	XJLXINKUBYWONI-NNYOXOHSSA-K	N=C([O-])c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1	-742.09	C00006	cpd00006
cpd00202_c0	DMAPP_c0	C5H10O7P2	-2	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235	cpd00202
cpd00005_c0	NADPH_c0	C21H26N7O17P3	-4	ACFIXJIJDZMPPO-NNYOXOHSSA-J	N=C([O-])C1=CN(C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1	-736.82	C00005	cpd00005
cpd08615_c0	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	C5H10O8P2	-2	MDSIZRKJVDMQOQ-GORDUTHDSA-L	CC(=CCOP(=O)(O)OP(=O)([O-])[O-])CO	-475.41	C11811	cpd08615
cpd00007_c0	O2_c0	O2	0	MYMOFIZGZYHOMD-UHFFFAOYSA-N	O=O	3.9197	C00007	cpd00007
cpd00013_c0	NH3_c0	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd00025_c0	H2O2_c0	H2O2	0	MHAJPDPJQMAIIY-UHFFFAOYSA-N	OO	-32.05	C00027	cpd00025
cpd03246_c0	Taurochenodeoxycholate_c0	C26H44NO6S	-1	BHTRKEVKTKCXOH-BJLOMENOSA-M	CC(CCC([O-])=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-195.763	C05465	cpd03246
cpd00210_c0	Taurine_c0	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245	cpd00210
cpd01663_c0	Chenodiol_c0	C24H39O4	-1	RUDATBOHQWOJDD-BSWAIDMHSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-126.15	C02528	cpd01663
cpd00080_c0	Glycerol-3-phosphate_c0	C3H7O6P	-2	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093	cpd00080
cpd15686_c0	CDP-1,2-diisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15686
cpd15719_c0	Diisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15719
cpd11439_c0	fa4coa_c0	C36H61N7O17P3S	-3			-766.58		cpd11439
cpd15675_c0	1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88		cpd15675
cpd11466_c0	Myristoyl-ACP_c0	C25H48N2O8PRS	-2				C05761	cpd11466
cpd15331_c0	1-tetradecanoyl-sn-glycerol 3-phosphate_c0	C17H33O7P	-2	FAZBDRGXCKPVJU-UHFFFAOYSA-L	CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-346.69		cpd15331
cpd11493_c0	ACP_c0	C11H22N2O7PRS	-2				C00229	cpd11493
cpd15522_c0	1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-364.7		cpd15522
cpd15682_c0	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-361.84		cpd15682
cpd15688_c0	CDP-1,2-diisohexadecanoylglycerol_c0	C44H79N3O15P2	-2			-641.22		cpd15688
cpd02498_c0	2,3-Dihydroxy-isovalerate_c0	C5H9O4	-1	JTEYKUFKXGDTEU-VKHMYHEASA-M	CC(C)(O)C(O)C(=O)[O-]	-161.2	C04039	cpd02498
cpd00123_c0	3-Methyl-2-oxobutanoate_c0	C5H7O3	-1	QHKABHOOEWYVLI-UHFFFAOYSA-M	CC(C)C(=O)C(=O)[O-]	-111.26	C00141	cpd00123
cpd11432_c0	fa11coa_c0	C38H65N7O17P3S	-3			-763.34		cpd11432
cpd15671_c0	1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0	C20H40O7P	-1			-343.64		cpd15671
cpd00171_c0	D-Ribulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-UHNVWZDZSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00199	cpd00171
cpd00047_c0	Formate_c0	CHO2	-1	BDAGIHXWWSANSR-UHFFFAOYSA-M	O=C[O-]	-83.9	C00058	cpd00047
cpd11225_c0	3-4-dihydroxy-2-butanone4-phosphate_c0	C4H7O6P	-2	OKYHYXLCTGGOLM-SCSAIBSYSA-L	CC(=O)C(O)COP(=O)([O-])[O-]	-320.85	C15556	cpd11225
cpd00585_c0	Creatinine_c0	C4H7N3O	0	DDRJAANPRJIHGJ-UHFFFAOYSA-N	CN1CC(O)=NC1=N	-6.19	C00791	cpd00585
cpd01679_c0	N-Methylhydantoin_c0	C4H6N2O2	0	RHYBFKMFHLPQPH-UHFFFAOYSA-N	CN1CC(O)=NC1=O	-60.99	C02565	cpd01679
cpd00033_e0	Glycine_e0	C2H5NO2	0	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037	cpd00033
cpd00095_c0	Glycerone-phosphate_c0	C3H5O6P	-2	GNGACRATGGDKBX-UHFFFAOYSA-L	O=C(CO)COP(=O)([O-])[O-]	-320.66	C00111	cpd00095
cpd00208_c0	LACT_c0	C12H22O11	0	GUBGYTABKSRVRQ-QKKXKWKRSA-N	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	-376.76	C00243	cpd00208
cpd09879_c0	S-(Hydroxymethyl)glutathione_c0	C11H18N3O7S	-1	PIUSLWSYOYFRFR-BQBZGAKWSA-M	NC(CCC([O-])=NC(CSCO)C(O)=NCC(=O)O)C(=O)O	-251.32	C14180	cpd09879
cpd00759_c0	S-Formylglutathione_c0	C11H16N3O7S	-1	FHXAGOICBFGEBF-BQBZGAKWSA-M	NC(CCC([O-])=NC(CSC=O)C(O)=NCC(=O)O)C(=O)O	-253.14	C01031	cpd00759
cpd12232_c0	Nucleoside phosphate_c0	C5H9O7PR	-1					cpd12232
cpd00354_c0	NDP_c0	C5H9O10P2R	-2				C00454	cpd00354
cpd00162_c0	Aminoethanol_c0	C2H8NO	1	HZAXFHJVJLSVMW-UHFFFAOYSA-O	[NH3+]CCO	-44.51	C00189	cpd00162
cpd00071_c0	Acetaldehyde_c0	C2H4O	0	IKHGUXGNUITLKF-UHFFFAOYSA-N	CC=O	-33.4	C00084	cpd00071
cpd00232_c0	Neu5Ac_c0	C11H18NO9	-1	SQVRNKJHWKZAKO-LUWBGTNYSA-M	CC([O-])=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	-326.4	C00270	cpd00232
cpd00492_c0	N-Acetyl-D-mannosamine_c0	C8H15NO6	0	OVRNDRQMDRJTHS-ZTVVOAFPSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00645	cpd00492
cpd00412_e0	Deoxyuridine_e0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd00412_c0	Deoxyuridine_c0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd00236_c0	D-Erythrose4-phosphate_c0	C4H7O7P	-2	NGHMDNPXVRFFGS-IUYQGCFVSA-L	O=CC(O)C(O)COP(=O)([O-])[O-]	-355.62	C00279	cpd00236
cpd02147_c0	4-Phosphoerythronate_c0	C4H6O8P	-3	ZCZXOHUILRHRQJ-UHFFFAOYSA-K	O=C([O-])C(O)C(O)COP(=O)([O-])[O-]	-408.32	C03393	cpd02147
cpd00810_c0	Orotidylic acid_c0	C10H10N2O11P	-3	KYOBSHFOBAOFBF-XVFCMESISA-K	O=C([O-])c1cc([O-])nc(=O)n1C1OC(COP(=O)([O-])O)C(O)C1O	-479.18	C01103	cpd00810
cpd00091_c0	UMP_c0	C9H11N2O9P	-2	DJJCXFVJDGTHFX-XVFCMESISA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])O)C(O)C1O	-397.77	C00105	cpd00091
cpd00258_c0	D-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	O=C(CO)C(O)C(O)CO	-181	C00309	cpd00258
cpd00064_c0	Ornithine_c0	C5H13N2O2	1	AHLPHDHHMVZTML-BYPYZUCNSA-O	NC(CCC[NH3+])C(=O)O	-85.66	C00077	cpd00064
cpd15350_c0	2-dodecanoyl-sn-glycerol 3-phosphate_c0	C15H30O7P	-1			-349.93		cpd15350
cpd01741_c0	ddca_c0	C12H23O2	-1	POULHZVOKOAJMA-UHFFFAOYSA-M	CCCCCCCCCCCC(=O)[O-]	-70.55	C02679	cpd01741
cpd00345_c0	5-Methyltetrahydrofolate_c0	C20H23N7O6	-2	ZNOVTXRBGFNYRX-UHFFFAOYSA-L	CN1c2c([O-])nc(=N)[nH]c2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1	-101.7	C00440	cpd00345
cpd00125_c0	5-10-Methylenetetrahydrofolate_c0	C20H21N7O6	-2	QYNUQALWYRSVHF-OLZOCXBDSA-L	N=c1nc([O-])c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)CN21	-93.65	C00143	cpd00125
cpd02738_c0	5-Methyltetrahydropteroyltri-L-glutamate_c0	C30H35N9O12	-4	HVRNKDVLFAVCJF-VJANTYMQSA-J	CN1c2c([O-])nc(=N)[nH]c2NCC1CNc1ccc(C(=O)NC(CCC([O-])=NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O)C(=O)O)cc1	-315.66	C04489	cpd02738
cpd02555_c0	Tetrahydropteroyltri-L-glutamate_c0	C29H33N9O12	-4	RXWVHRYZTWZATH-UHFFFAOYSA-J	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC([O-])=NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O)C(=O)O)cc1)N2	-313.63	C04144	cpd02555
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd00249_c0	Uridine_c0	C9H12N2O6	0	DRTQHJPVMGBUCF-XVFCMESISA-N	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	-185.27	C00299	cpd00249
cpd00177_c0	dADP_c0	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd15308_c0	1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0	C31H56O5	0			-107.48		cpd15308
cpd15523_c0	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C31H56O8P	-1			-319.98		cpd15523
cpd00307_c0	Cytosine_c0	C4H5N3O	0	OPTASPLRGRRNAP-UHFFFAOYSA-N	N=c1ccnc(O)[nH]1	-8.68	C00380	cpd00307
cpd00092_c0	Uracil_c0	C4H4N2O2	0	ISAKRJDGNUQOIC-UHFFFAOYSA-N	Oc1ccnc(O)n1	-61.07	C00106	cpd00092
cpd00222_c0	GLCN_c0	C6H11O7	-1	RGHNJXZEOKUKBD-SQOUGZDYSA-M	O=C([O-])C(O)C(O)C(O)C(O)CO	-268.66	C00257	cpd00222
cpd00781_c0	5-Dehydrogluconate_c0	C6H9O7	-1	IZSRJDGCGRAUAR-MROZADKFSA-M	O=C([O-])C(O)C(O)C(O)C(=O)CO	-260.64	C01062	cpd00781
cpd15702_c0	1,2-Dianteisoheptadecanoyl-sn-glycerol_c0	C37H72O5	0			-146.1		cpd15702
cpd15678_c0	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0	C37H72O8P	-1			-358.6		cpd15678
cpd01705_c0	2,3-Dimethylmalate_c0	C6H8O5	-2	WTIIULQJLZEHGZ-AWFVSMACSA-N	CC(C(=O)O)C(C)(O)C(=O)O	-202.8		cpd01705
cpd00141_c0	Propionate_c0	C3H5O2	-1	XBDQKXXYIPTUBI-UHFFFAOYSA-M	CCC(=O)[O-]	-85.13	C00163	cpd00141
cpd15325_c0	1-dodecanoyl-sn-glycerol 3-phosphate_c0	C15H29O7P	-2	STTKJLVEXMKLNA-UHFFFAOYSA-L	CCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-349.93		cpd15325
cpd15495_c0	Maltopentaose_c0	C30H52O26	0	FTNIPWXXIGNQQF-HZWIHCTQSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-852.2		cpd15495
cpd00089_c0	Glucose-1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-VFUOTHLCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00103	cpd00089
cpd01399_c0	Maltotetraose_c0	C24H42O21	0	LUEWUZLMQUOBSB-ZLBHSGTGSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-693.72	C02052	cpd01399
cpd00167_c0	Ceramide_c0	C19H36NO3R	0				C00195	cpd00167
cpd11624_c0	Lecithin_c0	C10H18NO8PR2	0				C00157	cpd11624
cpd00431_c0	Sphingomyelin_c0	C24H48N2O6PR	0				C00550	cpd00431
cpd11423_c0	1,2-Diacyl-sn-glycerol_c0	C5H6O5R2	0				C00165	cpd11423
cpd03002_c0	Lipid A disaccharide_c0	C68H127N2O20P	-2	HLDJGHAAKRKPAV-QDORLFPLSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)C1N=C([O-])CC(O)CCCCCCCCCCC	-727.26	C04932	cpd03002
cpd02993_c0	Lipid IV(A)_c0	C68H126N2O23P2	-4	KVJWZTLXIROHIL-QDORLFPLSA-J	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(COC2OC(CO)C(OP(=O)([O-])[O-])C(OC(=O)CC(O)CCCCCCCCCCC)C2N=C([O-])CC(O)CCCCCCCCCCC)OC(OP(=O)(O)O)C1N=C([O-])CC(O)CCCCCCCCCCC	-939.76	C04919	cpd02993
cpd00055_c0	Formaldehyde_c0	CH2O	0	WSFSSNUMVMOOMR-UHFFFAOYSA-N	C=O	-31.2	C00067	cpd00055
cpd00102_c0	Glyceraldehyde3-phosphate_c0	C3H5O6P	-2	LXJXRIRHZLFYRP-VKHMYHEASA-L	O=CC(O)COP(=O)([O-])[O-]	-319.2	C00118	cpd00102
cpd00157_c0	Glycerone_c0	C3H6O3	0	RXKJFZQQPQGTFL-UHFFFAOYSA-N	O=C(CO)CO	-108.16	C00184	cpd00157
cpd00616_c0	Pretyrosine_c0	C10H12NO5	-1	MIEILDYWGANZNH-DSQUFTABSA-M	NC(CC1(C(=O)O)C=CC(O)C=C1)C(=O)[O-]	-161.4	C00826	cpd00616
cpd00219_c0	Prephenate_c0	C10H8O6	-2	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254	cpd00219
cpd15677_c0	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0	C37H72O8P	-1			-358.6		cpd15677
cpd15605_c0	Gly-Phe_c0	C11H14N2O3	0					cpd15605
cpd00066_c0	L-Phenylalanine_c0	C9H11NO2	0	COLNVLDHVKWLRT-QMMMGPOBSA-N	NC(Cc1ccccc1)C(=O)O	-51.05	C00079	cpd00066
cpd01977_c0	4-Phospho-L-aspartate_c0	C4H6NO7P	-2	IXZNKTPIYKDIGG-REOHCLBHSA-L	NC(CC(=O)OP(=O)([O-])O)C(=O)[O-]	-380.65	C03082	cpd01977
cpd00395_c0	L-Cysteate_c0	C3H6NO5S	-1	XVOYSCVBGLVSOL-REOHCLBHSA-M	NC(CS(=O)(=O)O)C(=O)[O-]	-206.402	C00506	cpd00395
cpd15422_c0	CDP-1,2-ditetradec-7-enoylglycerol_c0	C40H67N3O15P2	-2			-599.36		cpd15422
cpd15357_c0	2-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15357
cpd15269_c0	octadecenoate_c0	C18H33O2	-1			-38.47		cpd15269
cpd03124_c0	Hexanoyl-CoA_c0	C27H42N7O17P3S	-4	OEXFMSFODMQEPE-UHFFFAOYSA-J	CCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-779.35	C05270	cpd03124
cpd03121_c0	3-Oxooctanoyl-CoA_c0	C29H44N7O18P3S	-4	WPIVBCGRGVNDDT-CECATXLMSA-J	CCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-806.13	C05267	cpd03121
cpd03333_c0	Sinapaldehyde_c0	C11H12O4	0	CDICDSOGTRCHMG-ONEGZZNKSA-N	COc1cc(C=CC=O)cc(OC)c1O	-68.71	C05610	cpd03333
cpd00373_c0	Sinapate_c0	C11H11O5	-1	PCMORTLOPMLEFB-ONEGZZNKSA-M	COc1cc(C=CC(=O)[O-])cc(OC)c1O	-121.41	C00482	cpd00373
cpd00387_c0	ADPglucose_c0	C16H23N5O15P2	-2	WFPZSXYXPSUOPY-ROYWQJLOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-622.63	C00498	cpd00387
cpd00794_c0	TRHL_c0	C12H22O11	0	HDTRYLNUVZCQOY-LIZSDCNHSA-N	OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-376.76	C01083	cpd00794
cpd02090_c0	Glycerophosphoglycerol_c0	C6H14O8P	-1	LLCSXHMJULHSJN-UHFFFAOYSA-M	O=P([O-])(OCC(O)CO)OCC(O)CO	-383.36	C03274	cpd02090
cpd00100_c0	Glycerol_c0	C3H8O3	0	PEDCQBHIVMGVHV-UHFFFAOYSA-N	OCC(O)CO	-116.18	C00116	cpd00100
cpd01646_c0	2-Isopropylmalate_c0	C7H10O5	-2	BITYXLXUCSKTJS-UHFFFAOYSA-L	CC(C)C(O)(CC(=O)[O-])C(=O)[O-]	-201.18	C02504	cpd01646
cpd00788_c0	N-Acetyl-beta-alanine_c0	C5H8NO3	-1	LJLLAWRMBZNPMO-UHFFFAOYSA-M	CC([O-])=NCCC(=O)O	-115.71	C01073	cpd00788
cpd00029_c0	Acetate_c0	C2H3O2	-1	QTBSBXVTEAMEQO-UHFFFAOYSA-M	CC(=O)[O-]	-88.29	C00033	cpd00029
cpd00085_c0	beta-Alanine_c0	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
cpd00242_c0	H2CO3_c0	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288	cpd00242
cpd12848_c0	Holo-[carboxylase]_c0	C17H27N5O4R2S	0				C06250	cpd12848
cpd12543_c0	Carboxybiotin-carboxyl-carrier protein_c0	C18H26N5O6R2S	-1				C04419	cpd12543
cpd00239_c0	H2S_c0	HS	-1	RWSOTUBLDIXVET-UHFFFAOYSA-M	[SH-]	-6.66	C00283	cpd00239
cpd12390_c0	Peptidylproline (omega=180)_c0	C6H8N2O2R2	0				C03798	cpd12390
cpd12358_c0	Peptidylproline (omega=0)_c0	C6H8N2O2R2	0				C03633	cpd12358
cpd00383_c0	Shikimate_c0	C7H9O5	-1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493	cpd00383
cpd02030_c0	3-phosphoshikimate_c0	C7H8O8P	-3	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd00485_c0	D-Mannose1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-RWOPYEJCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00636	cpd00485
cpd00504_c0	LL-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-WHFBIAKZSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00666	cpd00504
cpd00516_c0	meso-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-SYDPRGILSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00680	cpd00516
cpd00224_c0	L-Arabinose_c0	C5H10O5	0	PYMYPHUHKUWMLA-VAYJURFESA-N	O=CC(O)C(O)C(O)CO	-179.54	C00259	cpd00224
cpd02428_c0	beta-L-Arabinose 1-phosphate_c0	C5H9O8P	-2	ILXHFXFPPZGENN-QMKXCQHVSA-L	O=P([O-])([O-])OC1OCC(O)C(O)C1O	-392.56	C03906	cpd02428
cpd11585_c0	L-alanylglycine_c0	C5H10N2O3	0	CXISPYVYMQWFLE-VKHMYHEASA-N	CC(N)C(O)=NCC(=O)O	-118.5		cpd11585
cpd00035_c0	L-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd15500_c0	Menaquinone 8_c0	C51H72O2	0	PTWSIIUEOFZCHW-NTCAYCPXSA-N	CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	206.06		cpd15500
cpd15499_c0	Menaquinol 8_c0	C51H74O2	0	OIEZRVBFVPGODT-WQWYCSGDSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O	180.271		cpd15499
cpd00246_e0	Inosine_e0	C10H12N4O5	0	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	-101.08	C00294	cpd00246
cpd02427_c0	Thiomorpholine 3-carboxylate_c0	C5H8NO2S	-1	JOKIQGQOKXGHDV-UHFFFAOYSA-N	O=C(O)C1CSCCN1	-61.82	C03901	cpd02427
cpd02714_c0	3,4-Dehydrothiomorpholine-3-carboxylate_c0	C5H6NO2S	-1	HRXJCQXGAHSUJC-UHFFFAOYSA-M	O=C([O-])C1=NCCSC1	-59.99	C04445	cpd02714
cpd01270_c0	FMNH2_c0	C17H21N4O9P	-2	YTNIXZGTHTVJBW-SCRDCRAPSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1nc([O-])nc([O-])c1N2	-346.33	C01847	cpd01270
cpd09878_c0	Sulfoacetate_c0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094	cpd00081
cpd00652_c0	D-Mucic acid_c0	C6H8O8	-2	DSLZVSRJTYRBFB-DUHBMQHGSA-L	O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-]	-311.88	C00879	cpd00652
cpd00515_c0	5-Dehydro-4-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-ZAFYKAAXSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C00679	cpd00515
cpd00196_c0	Acetylphosphate_c0	C2H3O5P	-2	LIPOUNRJVLNBCD-UHFFFAOYSA-L	CC(=O)OP(=O)([O-])[O-]	-301.65	C00227	cpd00196
cpd15336_c0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	C17H36NO7P	0			-332.94		cpd15336
cpd00448_c0	D-Glyceraldehyde_c0	C3H6O3	0	MNQZXJOMYWMBOU-VKHMYHEASA-N	O=CC(O)CO	-106.7	C00577	cpd00448
cpd00223_c0	Glycerate_c0	C3H5O4	-1	RBNPOMFGQQGHHO-UWTATZPHSA-M	O=C([O-])C(O)CO	-159.4	C00258	cpd00223
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
