id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd02961_c0	Dihydroneopterin_c0	C9H13N5O4	0	YQIFAMYNGGOTFB-XINAWCOVSA-N	N=c1nc(O)c2c([nH]1)NCC(C(O)C(O)CO)=N2	-75.95	C04874	cpd02961
cpd00229_c0	Glycolaldehyde_c0	C2H4O2	0	WGCNASOHLSPBMP-UHFFFAOYSA-N	O=CCO	-70.28	C00266	cpd00229
cpd00954_c0	6-hydroxymethyl dihydropterin_c0	C7H9N5O2	0	CQQNNQTXUGLUEV-UHFFFAOYSA-N	N=c1nc(O)c2c([nH]1)NCC(CO)=N2	-3.11	C01300	cpd00954
cpd03817_c0	N-(Carboxyaminomethyl)urea_c0	C3H6N3O3	-1	HEQOQFYJHRGZCD-UHFFFAOYSA-M	N=C([O-])NCNC(=O)O	-129.74	C06382	cpd03817
cpd00006_c0	NADP_c0	C21H25N7O17P3	-3	XJLXINKUBYWONI-NNYOXOHSSA-K	N=C([O-])c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1	-742.09	C00006	cpd00006
cpd00202_c0	DMAPP_c0	C5H10O7P2	-2	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235	cpd00202
cpd00005_c0	NADPH_c0	C21H26N7O17P3	-4	ACFIXJIJDZMPPO-NNYOXOHSSA-J	N=C([O-])C1=CN(C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1	-736.82	C00005	cpd00005
cpd08615_c0	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	C5H10O8P2	-2	MDSIZRKJVDMQOQ-GORDUTHDSA-L	CC(=CCOP(=O)(O)OP(=O)([O-])[O-])CO	-475.41	C11811	cpd08615
cpd00080_c0	Glycerol-3-phosphate_c0	C3H7O6P	-2	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093	cpd00080
cpd15686_c0	CDP-1,2-diisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15686
cpd15719_c0	Diisopentadecanoylphosphatidylglycerophosphate_c0	C36H70O13P2	-2			-632.26		cpd15719
cpd15331_c0	1-tetradecanoyl-sn-glycerol 3-phosphate_c0	C17H33O7P	-2	FAZBDRGXCKPVJU-UHFFFAOYSA-L	CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-346.69		cpd15331
cpd15522_c0	1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-364.7		cpd15522
cpd00052_c0	CTP_c0	C9H13N3O14P3	-3	PCDQPRRSZKQHHS-XVFCMESISA-K	N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)c([O-])n1	-761.38	C00063	cpd00052
cpd15682_c0	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0	C35H68O8P	-1			-361.84		cpd15682
cpd02498_c0	2,3-Dihydroxy-isovalerate_c0	C5H9O4	-1	JTEYKUFKXGDTEU-VKHMYHEASA-M	CC(C)(O)C(O)C(=O)[O-]	-161.2	C04039	cpd02498
cpd00123_c0	3-Methyl-2-oxobutanoate_c0	C5H7O3	-1	QHKABHOOEWYVLI-UHFFFAOYSA-M	CC(C)C(=O)C(=O)[O-]	-111.26	C00141	cpd00123
cpd00171_c0	D-Ribulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-UHNVWZDZSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00199	cpd00171
cpd00047_c0	Formate_c0	CHO2	-1	BDAGIHXWWSANSR-UHFFFAOYSA-M	O=C[O-]	-83.9	C00058	cpd00047
cpd11225_c0	3-4-dihydroxy-2-butanone4-phosphate_c0	C4H7O6P	-2	OKYHYXLCTGGOLM-SCSAIBSYSA-L	CC(=O)C(O)COP(=O)([O-])[O-]	-320.85	C15556	cpd11225
cpd00585_c0	Creatinine_c0	C4H7N3O	0	DDRJAANPRJIHGJ-UHFFFAOYSA-N	CN1CC(O)=NC1=N	-6.19	C00791	cpd00585
cpd01679_c0	N-Methylhydantoin_c0	C4H6N2O2	0	RHYBFKMFHLPQPH-UHFFFAOYSA-N	CN1CC(O)=NC1=O	-60.99	C02565	cpd01679
cpd02333_c0	Quinolinate_c0	C7H3NO4	-2	GJAWHXHKYYXBSV-UHFFFAOYSA-L	O=C([O-])c1cccnc1C(=O)[O-]	-119.77	C03722	cpd02333
cpd00095_c0	Glycerone-phosphate_c0	C3H5O6P	-2	GNGACRATGGDKBX-UHFFFAOYSA-L	O=C(CO)COP(=O)([O-])[O-]	-320.66	C00111	cpd00095
cpd03470_c0	Iminoaspartate_c0	C4H3NO4	-2	NMUOATVLLQEYHI-UHFFFAOYSA-L	N=C(CC(=O)[O-])C(=O)[O-]	-173.6	C05840	cpd03470
cpd15685_c0	CDP-1,2-diisotetradecanoylglycerol_c0	C40H71N3O15P2	-2			-647.7		cpd15685
cpd15691_c0	Diisotetradecanoylphosphatidylserine_c0	C34H64NO10P	-2			-431.98		cpd15691
cpd12232_c0	Nucleoside phosphate_c0	C5H9O7PR	-1					cpd12232
cpd00354_c0	NDP_c0	C5H9O10P2R	-2				C00454	cpd00354
cpd00162_c0	Aminoethanol_c0	C2H8NO	1	HZAXFHJVJLSVMW-UHFFFAOYSA-O	[NH3+]CCO	-44.51	C00189	cpd00162
cpd14891_c0	(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA_c0	C43H67N7O17P3S	-3	LVXQCHCSSLFKLO-KPOVBLHLSA-J	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-663.99	C16170	cpd14891
cpd16342_c0	Adrenic acid_c0	C22H35O2	-1	TWSWSIQAPQLDBP-DOFZRALJSA-M	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)[O-]	35.09	C16527	cpd16342
cpd00519_c0	D-methylmalonyl-CoA_c0	C25H35N7O19P3S	-5	MZFOKIKEPGUZEN-IBNUZSNCSA-I	CC(C(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-863.85	C00683	cpd00519
cpd00086_c0	Propionyl-CoA_c0	C24H36N7O17P3S	-4	QAQREVBBADEHPA-IEXPHMLFSA-J	CCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-784.21	C00100	cpd00086
cpd00222_c0	GLCN_c0	C6H11O7	-1	RGHNJXZEOKUKBD-SQOUGZDYSA-M	O=C([O-])C(O)C(O)C(O)C(O)CO	-268.66	C00257	cpd00222
cpd00176_c0	2-keto-3-deoxygluconate_c0	C6H9O6	-1	WPAMZTWLKIDIOP-WVZVXSGGSA-M	O=C([O-])C(=O)CC(O)C(O)CO	-220.14	C00204	cpd00176
cpd11174_c0	Fluoroacetaldehyde_c0	C2H3OF	0	YYDWYJJLVYDJLV-UHFFFAOYSA-N	O=CCF		C15488	cpd11174
cpd03644_c0	HFA_c0	C2H2O2F	-1	QEWYKACRFQMRMB-UHFFFAOYSA-M	O=C([O-])CF		C06108	cpd03644
cpd00484_c0	p-Hydroxybenzaldehyde_c0	C7H6O2	0	RGHHSNMVTDWUBI-UHFFFAOYSA-N	O=Cc1ccc(O)cc1	-39.83	C00633	cpd00484
cpd00136_c0	4-Hydroxybenzoate_c0	C7H5O3	-1	FJKROLUGYXJWQN-UHFFFAOYSA-M	O=C(O)c1ccc([O-])cc1	-92.53	C00156	cpd00136
cpd00810_c0	Orotidylic acid_c0	C10H10N2O11P	-3	KYOBSHFOBAOFBF-XVFCMESISA-K	O=C([O-])c1cc([O-])nc(=O)n1C1OC(COP(=O)([O-])O)C(O)C1O	-479.18	C01103	cpd00810
cpd00091_c0	UMP_c0	C9H11N2O9P	-2	DJJCXFVJDGTHFX-XVFCMESISA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])O)C(O)C1O	-397.77	C00105	cpd00091
cpd00258_c0	D-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	O=C(CO)C(O)C(O)CO	-181	C00309	cpd00258
cpd00064_c0	Ornithine_c0	C5H13N2O2	1	AHLPHDHHMVZTML-BYPYZUCNSA-O	NC(CCC[NH3+])C(=O)O	-85.66	C00077	cpd00064
cpd15350_c0	2-dodecanoyl-sn-glycerol 3-phosphate_c0	C15H30O7P	-1			-349.93		cpd15350
cpd01741_c0	ddca_c0	C12H23O2	-1	POULHZVOKOAJMA-UHFFFAOYSA-M	CCCCCCCCCCCC(=O)[O-]	-70.55	C02679	cpd01741
cpd15308_c0	1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0	C31H56O5	0			-107.48		cpd15308
cpd15523_c0	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C31H56O8P	-1			-319.98		cpd15523
cpd15702_c0	1,2-Dianteisoheptadecanoyl-sn-glycerol_c0	C37H72O5	0			-146.1		cpd15702
cpd15678_c0	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0	C37H72O8P	-1			-358.6		cpd15678
cpd11573_c0	Octodecanoyl-ACP_c0	C29H55N2O8PRS	-2					cpd11573
cpd00327_c0	strcoa_c0	C39H66N7O17P3S	-4	SIARJEKBADXQJG-LFZQUHGESA-J	CCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-759.91	C00412	cpd00327
cpd01972_c0	4-Chlorophenylacetate_c0	C8H6O2Cl	-1	CDPKJZJVTHSESZ-UHFFFAOYSA-M	O=C([O-])Cc1ccc(Cl)cc1	-55.24	C03077	cpd01972
cpd00099_c0	Cl-_c0	Cl	-1	VEXZGXHMUGYJMC-UHFFFAOYSA-M	[Cl-]		C00698	cpd00099
cpd00854_c0	Homoprotocatechuate_c0	C8H7O4	-1	CFFZDZCDUFSOFZ-UHFFFAOYSA-M	O=C(O)Cc1ccc([O-])c(O)c1	-128.84	C01161	cpd00854
cpd11540_c0	13-methyl-tetra-decanoyl-ACP_c0	C26H49N2O8PRS	-2					cpd11540
cpd11437_c0	fa3coa_c0	C36H61N7O17P3S	-3			-766.58		cpd11437
cpd15325_c0	1-dodecanoyl-sn-glycerol 3-phosphate_c0	C15H29O7P	-2	STTKJLVEXMKLNA-UHFFFAOYSA-L	CCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-349.93		cpd15325
cpd03002_c0	Lipid A disaccharide_c0	C68H127N2O20P	-2	HLDJGHAAKRKPAV-QDORLFPLSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)C1N=C([O-])CC(O)CCCCCCCCCCC	-727.26	C04932	cpd03002
cpd02993_c0	Lipid IV(A)_c0	C68H126N2O23P2	-4	KVJWZTLXIROHIL-QDORLFPLSA-J	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(COC2OC(CO)C(OP(=O)([O-])[O-])C(OC(=O)CC(O)CCCCCCCCCCC)C2N=C([O-])CC(O)CCCCCCCCCCC)OC(OP(=O)(O)O)C1N=C([O-])CC(O)CCCCCCCCCCC	-939.76	C04919	cpd02993
cpd00055_c0	Formaldehyde_c0	CH2O	0	WSFSSNUMVMOOMR-UHFFFAOYSA-N	C=O	-31.2	C00067	cpd00055
cpd00198_c0	D-Xylulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-RFZPGFLSSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00231	cpd00198
cpd00102_c0	Glyceraldehyde3-phosphate_c0	C3H5O6P	-2	LXJXRIRHZLFYRP-VKHMYHEASA-L	O=CC(O)COP(=O)([O-])[O-]	-319.2	C00118	cpd00102
cpd00157_c0	Glycerone_c0	C3H6O3	0	RXKJFZQQPQGTFL-UHFFFAOYSA-N	O=C(CO)CO	-108.16	C00184	cpd00157
cpd00330_c0	Dihydrofolate_c0	C19H19N7O6	-2	OZRNSSUDZOLUSN-LBPRGKRZSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)=N2	-109.12	C00415	cpd00330
cpd02046_c0	10-Formyldihydrofolate_c0	C20H19N7O7	-2	UXFQDXABPXWSTK-ZDUSSCGKSA-L	N=c1nc([O-])c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)=N2	-139.92	C03204	cpd02046
cpd11432_c0	fa11coa_c0	C38H65N7O17P3S	-3			-763.34		cpd11432
cpd15671_c0	1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0	C20H40O7P	-1			-343.64		cpd15671
cpd15677_c0	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0	C37H72O8P	-1			-358.6		cpd15677
cpd15605_c0	Gly-Phe_c0	C11H14N2O3	0					cpd15605
cpd00066_c0	L-Phenylalanine_c0	C9H11NO2	0	COLNVLDHVKWLRT-QMMMGPOBSA-N	NC(Cc1ccccc1)C(=O)O	-51.05	C00079	cpd00066
cpd01977_c0	4-Phospho-L-aspartate_c0	C4H6NO7P	-2	IXZNKTPIYKDIGG-REOHCLBHSA-L	NC(CC(=O)OP(=O)([O-])O)C(=O)[O-]	-380.65	C03082	cpd01977
cpd15422_c0	CDP-1,2-ditetradec-7-enoylglycerol_c0	C40H67N3O15P2	-2			-599.36		cpd15422
cpd01711_c0	Isobutyrate_c0	C4H7O2	-1	KQNPFQTWMSNSAP-UHFFFAOYSA-M	CC(C)C(=O)[O-]	-85.32	C02632	cpd01711
cpd02353_c0	2-Methylpropionyl phosphate_c0	C4H8O5P	-1	NFNSOHPYYIZPLS-UHFFFAOYSA-L	CC(C)C(=O)OP(=O)([O-])[O-]	-300.22	C03754	cpd02353
cpd15357_c0	2-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15357
cpd15269_c0	octadecenoate_c0	C18H33O2	-1			-38.47		cpd15269
cpd01866_c0	1-Methylnicotinamide_c0	C7H9N2O	1	LDHMAVIPBRSVRG-UHFFFAOYSA-O	C[n+]1cccc(C(=N)O)c1	11.23	C02918	cpd01866
cpd03473_c0	1-Methyl-4-pyridone-3-carboximide_c0	C7H8N2O2	0	KTLRWTOPTKGYQY-UHFFFAOYSA-N	Cn1ccc(=O)c(C(=N)O)c1	-19.88	C05843	cpd03473
cpd00446_c0	cAMP_c0	C10H11N5O6P	-1	IVOMOUWHDPKRLL-KQYNXXCUSA-M	Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1O	-191.87	C00575	cpd00446
cpd00119_c0	L-Histidine_c0	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135	cpd00119
cpd00581_c0	Urocanate_c0	C6H5N2O2	-1	LOIYMIARKYCTBW-OWOJBTEDSA-M	O=C([O-])C=Cc1cnc[nH]1	-26.85	C00785	cpd00581
cpd15045_c0	3-Hydroxy-OPC8-CoA_c0	C39H61N7O19P3S	-3	PDDHCVXPABQISO-VKZQHDIOSA-J	CCC=CCC1C(=O)CCC1CCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-797.75	C16329	cpd15045
cpd15046_c0	3-Oxo-OPC8-CoA_c0	C39H59N7O19P3S	-3	YYCCMACTOAJGGW-OZVHGMPNSA-J	CCC=CCC1C(=O)CCC1CCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-789.73	C16330	cpd15046
cpd11893_c0	Diphthine_c0	C14H21N5O4R2	0				C01573	cpd11893
cpd11953_c0	Diphthamide_c0	C14H23N6O3R2	1				C02872	cpd11953
cpd00135_c0	Homocysteine_c0	C4H9NO2S	0	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155	cpd00135
cpd00019_c0	S-Adenosyl-homocysteine_c0	C14H20N6O5S	0	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	-76.11	C00021	cpd00019
cpd03124_c0	Hexanoyl-CoA_c0	C27H42N7O17P3S	-4	OEXFMSFODMQEPE-UHFFFAOYSA-J	CCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-779.35	C05270	cpd03124
cpd03121_c0	3-Oxooctanoyl-CoA_c0	C29H44N7O18P3S	-4	WPIVBCGRGVNDDT-CECATXLMSA-J	CCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-806.13	C05267	cpd03121
cpd03333_c0	Sinapaldehyde_c0	C11H12O4	0	CDICDSOGTRCHMG-ONEGZZNKSA-N	COc1cc(C=CC=O)cc(OC)c1O	-68.71	C05610	cpd03333
cpd00373_c0	Sinapate_c0	C11H11O5	-1	PCMORTLOPMLEFB-ONEGZZNKSA-M	COc1cc(C=CC(=O)[O-])cc(OC)c1O	-121.41	C00482	cpd00373
cpd15423_c0	CDP-1,2-ditetradecanoylglycerol_c0	C40H71N3O15P2	-2			-644.08		cpd15423
cpd15553_c0	phosphatidylserine ditetradecanoyl_c0	C34H64NO10P	-2			-428.36		cpd15553
cpd00089_c0	Glucose-1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-VFUOTHLCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00103	cpd00089
cpd00387_c0	ADPglucose_c0	C16H23N5O15P2	-2	WFPZSXYXPSUOPY-ROYWQJLOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-622.63	C00498	cpd00387
cpd15418_c0	CDP-1,2-dihexadec-9-enoylglycerol_c0	C44H75N3O15P2	-2			-592.88		cpd15418
cpd15556_c0	phosphatidylserine dihexadec-9-enoyl_c0	C38H68NO10P	-2			-377.16		cpd15556
cpd02090_c0	Glycerophosphoglycerol_c0	C6H14O8P	-1	LLCSXHMJULHSJN-UHFFFAOYSA-M	O=P([O-])(OCC(O)CO)OCC(O)CO	-383.36	C03274	cpd02090
cpd00100_c0	Glycerol_c0	C3H8O3	0	PEDCQBHIVMGVHV-UHFFFAOYSA-N	OCC(O)CO	-116.18	C00116	cpd00100
cpd15176_c0	3-Fluorocatechol_c0	C6H5O2F	0	DXOSJQLIRGXWCF-UHFFFAOYSA-N	Oc1cccc(F)c1O	-90.36	C16472	cpd15176
cpd15179_c0	2-Fluoro-cis,cis-muconate_c0	C6H3O4F	-2	PTYIDKBTGREHJW-HSFFGMMNSA-L	O=C([O-])C=CC=C(F)C(=O)[O-]		C16475	cpd15179
cpd01646_c0	2-Isopropylmalate_c0	C7H10O5	-2	BITYXLXUCSKTJS-UHFFFAOYSA-L	CC(C)C(O)(CC(=O)[O-])C(=O)[O-]	-201.18	C02504	cpd01646
cpd00242_c0	H2CO3_c0	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288	cpd00242
cpd12848_c0	Holo-[carboxylase]_c0	C17H27N5O4R2S	0				C06250	cpd12848
cpd12543_c0	Carboxybiotin-carboxyl-carrier protein_c0	C18H26N5O6R2S	-1				C04419	cpd12543
cpd06717_c0	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA_c0	C28H41N7O19P3S	-3	XUJOIUADEGVEIA-SOAMHPODSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C1C(=O)CCCC1O	-834.56	C09825	cpd06717
cpd04103_c0	3-Hydroxypimelyl-CoA_c0	C28H42N7O20P3S	-4	VGEBXBQECGWCRH-JXUSAFQPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(O)CCCC(=O)[O-]	-895.22	C06714	cpd04103
cpd00239_c0	H2S_c0	HS	-1	RWSOTUBLDIXVET-UHFFFAOYSA-M	[SH-]	-6.66	C00283	cpd00239
cpd00029_c0	Acetate_c0	C2H3O2	-1	QTBSBXVTEAMEQO-UHFFFAOYSA-M	CC(=O)[O-]	-88.29	C00033	cpd00029
cpd12390_c0	Peptidylproline (omega=180)_c0	C6H8N2O2R2	0				C03798	cpd12390
cpd12358_c0	Peptidylproline (omega=0)_c0	C6H8N2O2R2	0				C03633	cpd12358
cpd00383_c0	Shikimate_c0	C7H9O5	-1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493	cpd00383
cpd02030_c0	3-phosphoshikimate_c0	C7H8O8P	-3	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd02905_c0	OPC-8:0_c0	C18H29O3	-1	BZXZFDKIRZBJEP-CLTKARDFSA-M	CCC=CCC1C(=O)CCC1CCCCCCCC(=O)[O-]	-60.63	C04780	cpd02905
cpd00903_c0	12-OPDA_c0	C18H27O3	-1	PMTMAFAPLCGXGK-CLTKARDFSA-M	CCC=CCC1C(=O)C=CC1CCCCCCCC(=O)[O-]	-51.62	C01226	cpd00903
cpd00504_c0	LL-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-WHFBIAKZSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00666	cpd00504
cpd00516_c0	meso-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-SYDPRGILSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00680	cpd00516
cpd11585_c0	L-alanylglycine_c0	C5H10N2O3	0	CXISPYVYMQWFLE-VKHMYHEASA-N	CC(N)C(O)=NCC(=O)O	-118.5		cpd11585
cpd00035_c0	L-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd02626_c0	1-Pyrroline-4-hydroxy-2-carboxylate_c0	C5H6NO3	-1	AOMLMYXPXUTBQH-UHFFFAOYSA-M	O=C([O-])C1=NCC(O)C1	-100.55	C04282	cpd02626
cpd00340_c0	2,5-Dioxopentanoate_c0	C5H5O4	-1	VHKNBDIQDAXGBL-UHFFFAOYSA-M	O=CCCC(=O)C(=O)[O-]	-136.2	C00433	cpd00340
cpd02427_c0	Thiomorpholine 3-carboxylate_c0	C5H8NO2S	-1	JOKIQGQOKXGHDV-UHFFFAOYSA-N	O=C(O)C1CSCCN1	-61.82	C03901	cpd02427
cpd02714_c0	3,4-Dehydrothiomorpholine-3-carboxylate_c0	C5H6NO2S	-1	HRXJCQXGAHSUJC-UHFFFAOYSA-M	O=C([O-])C1=NCCSC1	-59.99	C04445	cpd02714
cpd01270_c0	FMNH2_c0	C17H21N4O9P	-2	YTNIXZGTHTVJBW-SCRDCRAPSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1nc([O-])nc([O-])c1N2	-346.33	C01847	cpd01270
cpd09878_c0	Sulfoacetate_c0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd00050_c0	FMN_c0	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061	cpd00050
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094	cpd00081
cpd00652_c0	D-Mucic acid_c0	C6H8O8	-2	DSLZVSRJTYRBFB-DUHBMQHGSA-L	O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-]	-311.88	C00879	cpd00652
cpd00515_c0	5-Dehydro-4-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-ZAFYKAAXSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C00679	cpd00515
cpd00196_c0	Acetylphosphate_c0	C2H3O5P	-2	LIPOUNRJVLNBCD-UHFFFAOYSA-L	CC(=O)OP(=O)([O-])[O-]	-301.65	C00227	cpd00196
cpd15336_c0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	C17H36NO7P	0			-332.94		cpd15336
cpd00465_c0	Ureidoglycolate_c0	C3H5N2O4	-1	NWZYYCVIOKVTII-SFOWXEAESA-M	N=C(O)NC(O)C(=O)[O-]	-163.98	C00603	cpd00465
cpd00448_c0	D-Glyceraldehyde_c0	C3H6O3	0	MNQZXJOMYWMBOU-VKHMYHEASA-N	O=CC(O)CO	-106.7	C00577	cpd00448
cpd00223_c0	Glycerate_c0	C3H5O4	-1	RBNPOMFGQQGHHO-UWTATZPHSA-M	O=C([O-])C(O)CO	-159.4	C00258	cpd00223
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd02045_c0	1-Hydroxy-2-naphthoate_c0	C11H7O3	-1	SJJCQDRGABAVBB-UHFFFAOYSA-M	O=C(O)c1ccc2ccccc2c1[O-]	-82.719	C03203	cpd02045
cpd01932_c0	1,2-Naphthalenediol_c0	C10H8O2	0	NXPPAOGUKPJVDI-UHFFFAOYSA-N	Oc1ccc2ccccc2c1O	-39.569	C03012	cpd01932
cpd00760_c0	2-Methylbutyryl-CoA_c0	C26H40N7O17P3S	-4	LYNVNYDEQMMNMZ-UHFFFAOYSA-J	CCC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.78	C01033	cpd00760
